age,experience_years,daily_work_hours,sleep_hours,caffeine_intake,bugs_per_day,commits_per_day,meetings_per_day,screen_time,exercise_hours,burnout_level,burnout_level_encoded
0.1333333333333333,0.05263157894736842,0.795,0.33599999999999985,0.8571428571428571,0.10526315789473684,0.7931034482758621,0.5555555555555556,0.7620103473762012,0.03,Medium,1
0.3333333333333335,0.7894736842105263,0.8560000000000002,0.966,0.5714285714285714,0.7368421052631579,0.06896551724137931,0.8888888888888888,0.6297117516629713,0.73,High,2
0.4666666666666668,0.9473684210526315,0.122,0.33599999999999985,1.0,0.7894736842105263,0.27586206896551724,0.3333333333333333,0.08499630450849965,0.17,Medium,1
0.8666666666666669,0.15789473684210525,0.576,0.266,0.0,0.21052631578947367,0.24137931034482757,0.6666666666666666,0.4789356984478936,0.02,Low,0
0.6666666666666667,0.9473684210526315,0.527,0.44999999999999996,0.42857142857142855,0.47368421052631576,0.5172413793103449,0.0,0.6304508499630452,0.505,Medium,1
0.40000000000000013,0.3684210526315789,0.7060000000000001,0.486,0.7142857142857142,0.47368421052631576,0.7241379310344828,0.6666666666666666,0.7132298595713231,0.98,Medium,1
0.1333333333333333,0.05263157894736842,0.21399999999999997,0.484,0.7142857142857142,0.3684210526315789,0.7586206896551724,0.2222222222222222,0.2653362897265337,0.675,Medium,1
0.06666666666666665,0.8421052631578947,0.6250000000000001,0.014000000000000012,0.5714285714285714,0.47368421052631576,0.5517241379310345,0.2222222222222222,0.5395417590539542,0.805,Medium,1
0.6666666666666667,0.2631578947368421,0.42300000000000004,0.9140000000000001,0.2857142857142857,1.0,0.13793103448275862,0.2222222222222222,0.49297856614929797,0.765,Medium,1
0.6666666666666667,0.21052631578947367,0.37,0.28400000000000003,0.8571428571428571,0.3684210526315789,0.1724137931034483,0.6666666666666666,0.4131559497413157,0.39,Medium,1
1.0000000000000002,0.894736842105263,0.502,0.8920000000000001,0.2857142857142857,0.3157894736842105,0.27586206896551724,0.4444444444444444,0.4804138950480415,0.615,Medium,1
0.26666666666666683,0.631578947368421,0.674,0.0119999999999999,0.5714285714285714,0.0,0.9310344827586207,0.4444444444444444,0.5476718403547671,0.785,Low,0
0.8666666666666669,0.5263157894736842,0.9310000000000002,0.29600000000000004,0.7142857142857142,0.631578947368421,0.7931034482758621,0.6666666666666666,0.9490022172949004,0.77,High,2
0.3333333333333335,0.47368421052631576,0.6390000000000001,0.016000000000000014,0.5714285714285714,0.42105263157894735,0.0,0.1111111111111111,0.6829268292682926,0.96,Medium,1
0.40000000000000013,0.21052631578947367,0.4960000000000001,0.30600000000000005,0.8571428571428571,0.2631578947368421,0.7241379310344828,0.2222222222222222,0.394678492239468,0.44,Medium,1
0.06666666666666665,0.7368421052631579,0.10999999999999999,0.10999999999999999,0.0,0.21052631578947367,0.3793103448275862,0.4444444444444444,0.10790835181079084,0.885,Low,0
0.1333333333333333,0.2631578947368421,0.34299999999999997,0.4640000000000002,0.0,0.3684210526315789,0.5172413793103449,0.7777777777777777,0.42350332594235035,1.0,Medium,1
0.4666666666666668,0.42105263157894735,0.7050000000000002,0.4179999999999999,0.0,0.6842105263157894,0.8620689655172413,0.3333333333333333,0.5380635624538064,0.505,Medium,1
0.1333333333333333,0.9473684210526315,0.9740000000000001,0.8680000000000001,0.7142857142857142,0.894736842105263,0.4482758620689655,0.7777777777777777,0.8152254249815225,0.585,High,2
0.5333333333333334,0.6842105263157894,0.783,0.06400000000000006,0.0,0.5789473684210527,0.7241379310344828,0.1111111111111111,0.5018477457501849,0.305,Medium,1
0.8,0.631578947368421,0.5439999999999999,0.3939999999999999,0.2857142857142857,1.0,0.3103448275862069,0.8888888888888888,0.6119733924611974,0.15,High,2
0.1333333333333333,0.894736842105263,0.242,0.3699999999999999,0.2857142857142857,0.15789473684210525,0.41379310344827586,0.8888888888888888,0.30598669623059865,0.955,Low,0
0.26666666666666683,0.47368421052631576,0.387,0.5840000000000001,0.5714285714285714,0.3684210526315789,0.0,0.1111111111111111,0.3621581670362158,0.59,Medium,1
0.3333333333333335,0.42105263157894735,0.9349999999999999,0.12200000000000011,0.7142857142857142,0.3157894736842105,0.896551724137931,0.1111111111111111,0.9482631189948263,0.82,Medium,1
0.8,0.47368421052631576,0.8210000000000001,0.15399999999999991,0.0,0.8421052631578947,0.896551724137931,0.1111111111111111,0.8447893569844791,0.97,High,2
0.8,0.5789473684210527,0.5630000000000001,0.08200000000000007,1.0,0.2631578947368421,0.3103448275862069,0.0,0.631929046563193,0.185,Medium,1
0.1333333333333333,0.5789473684210527,0.5650000000000001,0.9140000000000001,0.7142857142857142,0.3157894736842105,0.8620689655172413,0.8888888888888888,0.6474501108647452,0.59,Medium,1
0.7333333333333332,0.5789473684210527,0.376,0.9219999999999999,0.7142857142857142,0.2631578947368421,0.5862068965517241,0.1111111111111111,0.4301552106430156,0.6,Low,0
0.0,0.05263157894736842,0.14,0.9120000000000001,1.0,0.894736842105263,0.48275862068965514,0.5555555555555556,0.2815964523281596,0.105,Medium,1
0.5333333333333334,0.7368421052631579,0.07900000000000001,0.784,0.2857142857142857,0.42105263157894735,0.48275862068965514,0.4444444444444444,0.11973392461197335,0.41,Low,0
0.0,0.5263157894736842,0.548,0.20199999999999996,0.5714285714285714,0.9473684210526315,0.896551724137931,0.8888888888888888,0.6711012564671102,0.685,High,2
0.40000000000000013,0.05263157894736842,0.884,0.8520000000000001,0.2857142857142857,0.9473684210526315,0.24137931034482757,0.2222222222222222,0.8750923872875094,0.8,Medium,1
0.0,0.47368421052631576,0.656,0.31199999999999983,0.0,0.631578947368421,0.3793103448275862,1.0,0.5269770879526978,0.595,Medium,1
1.0000000000000002,0.7368421052631579,0.9390000000000002,0.3619999999999999,1.0,0.7894736842105263,0.5862068965517241,0.4444444444444444,0.7878787878787878,0.28,High,2
0.8666666666666669,1.0,0.11499999999999999,0.8559999999999999,1.0,0.10526315789473684,0.13793103448275862,0.8888888888888888,0.1263858093126386,0.94,Medium,1
0.6000000000000001,0.6842105263157894,0.7050000000000002,0.8699999999999999,0.7142857142857142,0.7368421052631579,0.9655172413793103,0.3333333333333333,0.7317073170731707,0.215,High,2
0.19999999999999996,0.10526315789473684,0.6829999999999999,0.22199999999999998,0.0,0.7368421052631579,0.034482758620689655,0.2222222222222222,0.5661492978566149,0.325,High,2
0.7333333333333332,0.8421052631578947,0.14700000000000002,0.264,1.0,0.47368421052631576,0.10344827586206896,0.0,0.30450849963045096,0.495,Low,0
0.40000000000000013,1.0,0.15599999999999992,0.9320000000000002,0.0,0.894736842105263,0.4482758620689655,0.6666666666666666,0.2808573540280858,0.67,Low,0
0.3333333333333335,0.0,0.124,0.756,0.7142857142857142,0.47368421052631576,0.10344827586206896,0.8888888888888888,0.09756097560975613,0.775,Medium,1
0.7333333333333332,0.42105263157894735,0.486,0.94,0.5714285714285714,0.7894736842105263,0.3448275862068966,0.5555555555555556,0.6385809312638582,0.105,Medium,1
0.3333333333333335,0.631578947368421,0.866,0.788,0.5714285714285714,0.3684210526315789,0.896551724137931,0.3333333333333333,0.7405764966740578,0.69,Medium,1
0.5333333333333334,0.894736842105263,0.6230000000000001,0.10199999999999998,1.0,0.3157894736842105,0.8620689655172413,0.6666666666666666,0.6023651145602367,0.525,Medium,1
0.4666666666666668,0.5789473684210527,0.5880000000000001,0.18800000000000006,0.5714285714285714,0.42105263157894735,0.27586206896551724,0.6666666666666666,0.7028824833702885,0.835,Medium,1
0.1333333333333333,0.2631578947368421,0.4109999999999999,0.8899999999999999,0.7142857142857142,0.3684210526315789,0.8275862068965517,0.4444444444444444,0.39024390243902446,0.535,Low,0
0.8,0.2631578947368421,0.28600000000000003,0.0,0.14285714285714285,0.894736842105263,0.3793103448275862,0.1111111111111111,0.3133776792313378,0.25,Medium,1
0.0,0.631578947368421,0.4960000000000001,0.486,0.8571428571428571,1.0,0.9655172413793103,0.7777777777777777,0.5898004434589801,0.68,High,2
0.19999999999999996,0.05263157894736842,0.09400000000000003,0.19399999999999995,0.8571428571428571,0.42105263157894735,0.27586206896551724,0.0,0.08351810790835179,0.275,Low,0
0.40000000000000013,0.0,0.09699999999999998,0.548,0.14285714285714285,0.894736842105263,0.6206896551724138,1.0,0.28824833702882485,0.35,Medium,1
0.5333333333333334,0.9473684210526315,0.355,0.8719999999999999,0.42857142857142855,1.0,0.6551724137931034,0.6666666666666666,0.5402808573540281,0.89,High,2
0.6000000000000001,0.7368421052631579,0.8570000000000001,0.3380000000000001,1.0,0.894736842105263,0.3793103448275862,0.1111111111111111,0.7287509238728751,0.78,High,2
0.5333333333333334,0.8421052631578947,0.662,0.956,0.14285714285714285,0.47368421052631576,0.1724137931034483,0.1111111111111111,0.5240206947524022,0.85,Low,0
0.3333333333333335,1.0,0.253,0.558,0.14285714285714285,0.2631578947368421,0.0,0.6666666666666666,0.3976348854397635,0.925,Low,0
0.9333333333333333,0.15789473684210525,0.652,0.45999999999999996,0.0,0.9473684210526315,0.48275862068965514,0.3333333333333333,0.6747967479674797,0.695,Medium,1
0.8,0.10526315789473684,0.9540000000000001,0.244,0.5714285714285714,0.2631578947368421,0.10344827586206896,0.3333333333333333,0.7280118255728014,0.83,Medium,1
0.8,0.42105263157894735,0.03799999999999998,0.562,1.0,0.15789473684210525,0.06896551724137931,0.2222222222222222,0.14708056171470812,0.57,Low,0
0.9333333333333333,0.7894736842105263,0.358,0.6560000000000001,0.8571428571428571,1.0,0.24137931034482757,0.4444444444444444,0.35402808573540284,0.88,Medium,1
0.19999999999999996,0.3684210526315789,0.858,0.8420000000000003,0.0,0.7368421052631579,0.41379310344827586,0.6666666666666666,0.7568366592756837,0.44,Medium,1
0.26666666666666683,0.9473684210526315,0.703,0.29000000000000004,0.14285714285714285,0.0,0.6896551724137931,0.8888888888888888,0.5321507760532151,0.225,Medium,1
0.6000000000000001,0.10526315789473684,0.09299999999999997,0.6560000000000001,1.0,0.631578947368421,1.0,0.0,0.17368810051736877,0.825,Low,0
0.0,0.7368421052631579,0.9170000000000001,0.20799999999999996,0.5714285714285714,0.7894736842105263,0.1724137931034483,0.1111111111111111,0.7427937915742795,0.655,High,2
0.8,1.0,0.5380000000000001,0.9059999999999999,0.2857142857142857,0.05263157894736842,0.3448275862068966,0.8888888888888888,0.5521064301552108,0.67,Medium,1
0.0,0.42105263157894735,0.8150000000000001,0.19000000000000006,0.7142857142857142,0.2631578947368421,0.10344827586206896,0.7777777777777777,0.7952697708795271,0.365,High,2
0.06666666666666665,0.631578947368421,0.07500000000000001,0.732,0.8571428571428571,0.47368421052631576,0.48275862068965514,0.7777777777777777,0.039911308203991136,0.845,Medium,1
0.8666666666666669,0.42105263157894735,0.013000000000000012,0.268,1.0,0.631578947368421,0.8620689655172413,0.4444444444444444,0.09164818920916484,0.18,Medium,1
0.5333333333333334,0.47368421052631576,0.5720000000000001,0.796,0.7142857142857142,0.2631578947368421,0.9310344827586207,0.5555555555555556,0.6917960088691797,0.95,Medium,1
0.19999999999999996,0.42105263157894735,0.263,0.6240000000000001,1.0,0.7894736842105263,0.8620689655172413,0.5555555555555556,0.2764227642276423,0.68,Medium,1
1.0000000000000002,0.7894736842105263,0.235,0.8980000000000001,0.2857142857142857,0.15789473684210525,0.41379310344827586,0.3333333333333333,0.3481152993348116,0.61,Low,0
1.0000000000000002,0.5789473684210527,0.532,0.7140000000000002,1.0,0.894736842105263,0.41379310344827586,0.1111111111111111,0.5609756097560976,0.68,Medium,1
0.0,0.42105263157894735,0.6130000000000001,0.19000000000000006,0.42857142857142855,0.6842105263157894,0.5862068965517241,0.8888888888888888,0.4818920916481893,0.385,High,2
0.0,0.631578947368421,0.8970000000000001,0.016000000000000014,0.7142857142857142,0.7368421052631579,0.3103448275862069,1.0,0.8366592756836662,0.26,High,2
0.9333333333333333,0.42105263157894735,0.17999999999999994,0.998,0.5714285714285714,0.5263157894736842,0.27586206896551724,0.2222222222222222,0.13377679231337763,0.56,Low,0
0.8,0.47368421052631576,0.9780000000000001,0.04800000000000004,0.7142857142857142,0.15789473684210525,0.5862068965517241,0.2222222222222222,0.8403547671840355,0.145,High,2
0.8,0.894736842105263,0.4960000000000001,0.6519999999999999,0.2857142857142857,0.9473684210526315,0.3448275862068966,0.7777777777777777,0.8122690317812269,0.295,High,2
0.8,1.0,0.10499999999999998,0.13000000000000012,0.14285714285714285,0.6842105263157894,0.8620689655172413,0.5555555555555556,0.2424242424242425,0.895,Low,0
0.8666666666666669,0.05263157894736842,0.15900000000000003,0.556,0.14285714285714285,0.21052631578947367,0.0,0.6666666666666666,0.1293422025129342,0.505,Low,0
0.8,0.5789473684210527,0.658,0.3599999999999999,0.42857142857142855,0.6842105263157894,0.13793103448275862,0.7777777777777777,0.6747967479674797,0.1,High,2
0.40000000000000013,0.7894736842105263,0.6970000000000002,0.5720000000000001,0.14285714285714285,0.631578947368421,0.27586206896551724,0.6666666666666666,0.7553584626755359,0.885,Medium,1
0.6000000000000001,0.3684210526315789,0.31700000000000006,0.124,0.8571428571428571,0.6842105263157894,1.0,0.6666666666666666,0.2276422764227642,0.355,High,2
0.5333333333333334,0.7894736842105263,0.793,0.9359999999999999,0.5714285714285714,0.6842105263157894,0.8275862068965517,0.3333333333333333,0.5018477457501849,0.63,Medium,1
0.5333333333333334,0.3684210526315789,0.8970000000000001,0.5840000000000001,0.7142857142857142,0.3684210526315789,0.7241379310344828,0.6666666666666666,0.7228381374722839,0.67,High,2
1.0000000000000002,0.9473684210526315,0.943,0.5740000000000001,0.42857142857142855,0.8421052631578947,0.27586206896551724,0.1111111111111111,0.7257945306725795,0.43,High,2
0.06666666666666665,0.3684210526315789,0.5210000000000001,0.508,0.8571428571428571,0.7894736842105263,0.5517241379310345,0.1111111111111111,0.4833702882483371,0.135,Medium,1
0.26666666666666683,0.47368421052631576,0.251,0.4720000000000002,0.8571428571428571,0.5789473684210527,0.9655172413793103,0.8888888888888888,0.17147080561714717,0.52,Medium,1
0.3333333333333335,0.0,0.507,0.25,0.7142857142857142,0.894736842105263,0.06896551724137931,0.6666666666666666,0.4981522542498153,0.69,Medium,1
0.8,0.15789473684210525,0.245,0.008000000000000007,1.0,0.2631578947368421,0.20689655172413793,0.0,0.4257206208425722,0.3,Medium,1
0.6666666666666667,0.894736842105263,0.4960000000000001,0.972,0.2857142857142857,0.0,0.3103448275862069,0.7777777777777777,0.6422764227642277,0.7,Low,0
0.26666666666666683,0.10526315789473684,1.0,0.9239999999999999,0.5714285714285714,0.21052631578947367,0.6896551724137931,0.0,0.9859571322985958,0.505,Medium,1
0.0,0.7368421052631579,0.65,0.16199999999999992,0.7142857142857142,0.7368421052631579,0.8620689655172413,0.4444444444444444,0.6511456023651145,0.3,High,2
0.1333333333333333,0.2631578947368421,0.4900000000000001,0.09399999999999997,0.5714285714285714,0.9473684210526315,0.8275862068965517,0.0,0.45380635624538074,0.31,High,2
0.6000000000000001,0.5789473684210527,0.551,0.5700000000000001,0.2857142857142857,0.3684210526315789,0.3448275862068966,0.0,0.6104951958610496,0.63,Low,0
0.5333333333333334,0.894736842105263,0.9490000000000002,0.14800000000000002,0.14285714285714285,0.10526315789473684,0.1724137931034483,0.4444444444444444,0.838137472283814,0.195,Medium,1
0.6666666666666667,0.6842105263157894,0.6880000000000001,0.6980000000000002,0.7142857142857142,0.5789473684210527,0.13793103448275862,1.0,0.5543237250554325,0.135,High,2
0.4666666666666668,0.5789473684210527,0.31200000000000006,0.8660000000000001,0.14285714285714285,0.10526315789473684,0.27586206896551724,0.2222222222222222,0.2786400591278641,0.145,Low,0
0.3333333333333335,0.7894736842105263,0.8039999999999999,0.526,0.8571428571428571,0.42105263157894735,0.7931034482758621,0.8888888888888888,0.6104951958610496,0.59,High,2
0.1333333333333333,0.894736842105263,0.6210000000000001,0.11199999999999988,0.14285714285714285,0.15789473684210525,0.3793103448275862,0.1111111111111111,0.5277161862527717,0.7,Medium,1
1.0000000000000002,1.0,0.6390000000000001,0.19199999999999995,0.42857142857142855,0.7894736842105263,0.5862068965517241,0.6666666666666666,0.5801921655580193,0.31,High,2
0.4666666666666668,0.5263157894736842,0.08499999999999996,0.40800000000000014,0.42857142857142855,0.2631578947368421,1.0,0.1111111111111111,0.3104212860310422,0.36,Low,0
0.06666666666666665,0.6842105263157894,0.9050000000000001,0.52,0.14285714285714285,0.7894736842105263,0.48275862068965514,0.2222222222222222,0.7014042867701404,0.805,High,2
0.40000000000000013,0.21052631578947367,0.9740000000000001,0.8340000000000001,0.5714285714285714,0.42105263157894735,0.10344827586206896,0.8888888888888888,0.7376201034737622,0.105,High,2
0.8,0.3684210526315789,0.8290000000000001,0.32799999999999985,0.7142857142857142,0.05263157894736842,0.20689655172413793,0.8888888888888888,0.8351810790835184,0.76,High,2
0.19999999999999996,0.42105263157894735,0.42500000000000004,0.45999999999999996,1.0,0.0,0.13793103448275862,0.2222222222222222,0.4944567627494458,0.13,Low,0
0.8,0.2631578947368421,0.7759999999999999,0.55,0.0,0.6842105263157894,0.3103448275862069,0.2222222222222222,0.7694013303769403,0.735,Medium,1
0.8666666666666669,0.894736842105263,0.31799999999999995,0.258,0.5714285714285714,0.7894736842105263,0.13793103448275862,1.0,0.35107169253510734,0.485,Medium,1
0.5333333333333334,0.6842105263157894,0.4890000000000001,0.268,0.42857142857142855,0.10526315789473684,0.06896551724137931,0.3333333333333333,0.4175905395417591,0.42,Low,0
0.6666666666666667,0.7894736842105263,0.85,0.6020000000000001,0.7142857142857142,0.3684210526315789,0.48275862068965514,1.0,0.8750923872875094,0.16,High,2
0.40000000000000013,0.6842105263157894,0.42300000000000004,0.8620000000000001,0.42857142857142855,0.2631578947368421,0.10344827586206896,0.4444444444444444,0.30450849963045096,0.53,Low,0
0.7333333333333332,0.3157894736842105,0.11299999999999999,0.9179999999999999,0.14285714285714285,0.8421052631578947,0.3793103448275862,1.0,0.15521064301552107,0.625,Low,0
0.0,0.8421052631578947,0.584,0.95,0.2857142857142857,0.0,0.13793103448275862,0.1111111111111111,0.5594974131559498,0.945,Low,0
0.7333333333333332,0.8421052631578947,0.5140000000000001,0.796,0.0,0.15789473684210525,0.48275862068965514,0.0,0.49150036954915005,0.695,Low,0
0.19999999999999996,0.10526315789473684,0.17699999999999994,0.742,0.14285714285714285,0.3157894736842105,0.20689655172413793,0.8888888888888888,0.3651145602365115,0.38,Medium,1
0.19999999999999996,0.5789473684210527,0.10299999999999998,0.6900000000000002,1.0,0.894736842105263,0.6551724137931034,0.8888888888888888,0.28603104212860314,0.645,Medium,1
0.0,0.6842105263157894,0.4960000000000001,0.8300000000000001,1.0,0.9473684210526315,0.41379310344827586,0.7777777777777777,0.5232815964523283,0.61,Medium,1
0.19999999999999996,0.7368421052631579,0.09199999999999997,0.14200000000000002,0.5714285714285714,0.5789473684210527,0.48275862068965514,0.3333333333333333,0.30672579453067256,0.65,Low,0
0.5333333333333334,0.8421052631578947,0.975,0.39600000000000013,0.8571428571428571,0.05263157894736842,0.6896551724137931,0.7777777777777777,0.796008869179601,0.67,Medium,1
0.5333333333333334,0.10526315789473684,0.926,0.29800000000000004,0.7142857142857142,0.42105263157894735,0.41379310344827586,0.0,0.6807095343680711,0.495,High,2
0.6000000000000001,0.9473684210526315,0.527,0.6279999999999999,0.14285714285714285,0.47368421052631576,0.6896551724137931,0.3333333333333333,0.38507021433850713,0.205,Medium,1
0.19999999999999996,0.6842105263157894,0.8880000000000002,0.6839999999999999,0.2857142857142857,0.631578947368421,0.5172413793103449,0.8888888888888888,0.7753141167775315,0.6,High,2
0.0,0.2631578947368421,0.21299999999999997,0.3839999999999999,1.0,0.6842105263157894,0.9310344827586207,0.5555555555555556,0.3252032520325204,0.065,Medium,1
0.8666666666666669,0.9473684210526315,0.05700000000000005,0.019999999999999907,0.8571428571428571,1.0,0.41379310344827586,0.8888888888888888,0.0761271249076127,0.765,Medium,1
0.3333333333333335,0.3684210526315789,0.016000000000000014,0.43599999999999994,0.14285714285714285,0.0,0.8620689655172413,0.2222222222222222,0.5018477457501849,0.205,Low,0
0.3333333333333335,0.631578947368421,0.7859999999999999,0.6000000000000001,0.0,0.05263157894736842,0.9655172413793103,0.6666666666666666,0.8203991130820398,0.135,Medium,1
0.6666666666666667,0.631578947368421,0.08600000000000002,0.272,0.2857142857142857,0.3157894736842105,0.5517241379310345,0.1111111111111111,0.0761271249076127,0.325,Low,0
0.6000000000000001,0.10526315789473684,0.45199999999999996,0.40800000000000014,1.0,0.47368421052631576,0.0,0.8888888888888888,0.5838876570583889,0.625,Medium,1
0.7333333333333332,0.42105263157894735,0.6509999999999999,0.42599999999999993,0.0,0.3684210526315789,1.0,0.2222222222222222,0.632668144863267,0.49,Medium,1
0.1333333333333333,0.10526315789473684,0.7679999999999999,0.9640000000000002,0.14285714285714285,0.2631578947368421,0.8620689655172413,0.7777777777777777,0.8004434589800444,0.755,Medium,1
0.9333333333333333,0.9473684210526315,0.6730000000000002,0.998,0.8571428571428571,1.0,0.896551724137931,0.0,0.5048041389504805,0.455,High,2
0.4666666666666668,0.47368421052631576,0.902,0.6359999999999999,1.0,0.2631578947368421,0.7931034482758621,0.1111111111111111,0.8085735402808574,0.8,Medium,1
0.8,0.9473684210526315,0.392,0.9140000000000001,0.14285714285714285,0.894736842105263,0.7586206896551724,0.6666666666666666,0.32372505543237257,0.14,Medium,1
0.3333333333333335,0.10526315789473684,0.257,0.5,0.8571428571428571,0.6842105263157894,0.8275862068965517,0.7777777777777777,0.3170731707317073,0.29,High,2
0.6000000000000001,0.9473684210526315,0.555,0.32799999999999985,1.0,0.3157894736842105,0.3793103448275862,0.7777777777777777,0.5875831485587584,0.19,High,2
0.7333333333333332,0.21052631578947367,0.6349999999999999,0.508,0.7142857142857142,0.15789473684210525,0.06896551724137931,0.6666666666666666,0.515890613451589,0.81,Low,0
0.3333333333333335,0.5789473684210527,0.139,0.22999999999999998,1.0,0.7368421052631579,0.6551724137931034,0.5555555555555556,0.3288987435328899,0.305,High,2
0.26666666666666683,0.894736842105263,0.01799999999999996,0.8399999999999999,0.2857142857142857,0.21052631578947367,0.20689655172413793,1.0,0.04878048780487804,0.505,Low,0
0.7333333333333332,0.9473684210526315,0.06900000000000006,0.3679999999999999,0.2857142857142857,0.6842105263157894,0.7931034482758621,0.5555555555555556,0.27198817442719886,0.625,Medium,1
0.4666666666666668,0.5789473684210527,0.372,0.8180000000000001,0.8571428571428571,0.631578947368421,0.6551724137931034,0.7777777777777777,0.26755358462675544,0.03,Medium,1
0.1333333333333333,0.3684210526315789,0.3610000000000001,0.5640000000000001,0.7142857142857142,0.21052631578947367,0.3103448275862069,0.7777777777777777,0.27050997782705094,0.07,Medium,1
0.06666666666666665,0.3684210526315789,0.18399999999999994,0.716,0.42857142857142855,1.0,0.1724137931034483,0.0,0.18625277161862536,0.165,Medium,1
0.1333333333333333,0.3157894736842105,0.07800000000000001,0.982,0.7142857142857142,0.2631578947368421,0.8275862068965517,0.7777777777777777,0.2135994087213599,0.405,Low,0
0.6000000000000001,0.2631578947368421,0.793,0.5700000000000001,0.2857142857142857,0.8421052631578947,0.896551724137931,0.0,0.6674057649667406,0.505,High,2
0.19999999999999996,0.15789473684210525,0.241,0.78,0.5714285714285714,0.15789473684210525,0.10344827586206896,0.7777777777777777,0.3178122690317812,0.685,Low,0
0.8666666666666669,0.0,0.6230000000000001,0.974,0.0,0.2631578947368421,0.9655172413793103,0.3333333333333333,0.7346637102734666,0.065,Medium,1
0.3333333333333335,0.47368421052631576,0.3450000000000001,0.744,0.0,0.5789473684210527,0.7931034482758621,0.7777777777777777,0.279379157427938,0.715,Medium,1
0.3333333333333335,0.42105263157894735,0.4820000000000001,0.9460000000000002,0.2857142857142857,0.7894736842105263,0.20689655172413793,0.6666666666666666,0.393939393939394,0.67,Medium,1
0.19999999999999996,0.6842105263157894,0.245,0.95,1.0,0.6842105263157894,0.9310344827586207,0.4444444444444444,0.1751662971175167,0.145,Medium,1
0.0,0.0,0.668,0.988,0.2857142857142857,0.9473684210526315,0.41379310344827586,0.3333333333333333,0.6156688839615669,0.375,Medium,1
0.8,0.894736842105263,0.367,0.6740000000000002,0.0,0.05263157894736842,0.3103448275862069,0.5555555555555556,0.35181079083518124,0.0,Low,0
0.8666666666666669,0.05263157894736842,0.03899999999999998,0.794,0.14285714285714285,0.7368421052631579,0.7931034482758621,0.3333333333333333,0.2830746489283074,0.68,Low,0
0.3333333333333335,0.8421052631578947,0.945,0.984,1.0,0.15789473684210525,0.7586206896551724,1.0,0.8181818181818183,0.91,Medium,1
0.26666666666666683,0.5263157894736842,0.42899999999999994,0.8680000000000001,0.14285714285714285,0.15789473684210525,0.41379310344827586,0.4444444444444444,0.4264597191426461,0.325,Low,0
0.19999999999999996,0.3684210526315789,0.8380000000000002,0.71,1.0,0.05263157894736842,0.3103448275862069,0.5555555555555556,0.7073170731707317,0.545,Medium,1
0.1333333333333333,0.21052631578947367,0.44600000000000006,0.712,0.42857142857142855,0.15789473684210525,0.6206896551724138,0.6666666666666666,0.6067997043606801,0.29,Low,0
0.6000000000000001,0.7894736842105263,0.4039999999999999,0.9800000000000002,0.2857142857142857,0.3684210526315789,0.6551724137931034,0.4444444444444444,0.5144124168514412,0.005,Medium,1
0.8,0.631578947368421,0.42500000000000004,0.16400000000000003,0.14285714285714285,0.7368421052631579,0.0,0.1111111111111111,0.4161123429416113,0.54,Medium,1
0.8666666666666669,0.47368421052631576,0.02400000000000002,0.8500000000000001,1.0,0.3157894736842105,0.48275862068965514,0.0,0.295639320029564,0.265,Low,0
0.40000000000000013,0.9473684210526315,0.4960000000000001,0.6460000000000001,0.7142857142857142,0.3684210526315789,0.896551724137931,0.4444444444444444,0.4449371766444938,0.82,Medium,1
0.40000000000000013,0.6842105263157894,0.32100000000000006,0.8559999999999999,0.2857142857142857,0.7894736842105263,0.4482758620689655,0.1111111111111111,0.42424242424242425,0.785,Low,0
0.8666666666666669,1.0,0.04999999999999999,0.19600000000000006,1.0,0.47368421052631576,0.034482758620689655,0.4444444444444444,0.18329637841832974,0.225,Medium,1
0.40000000000000013,0.42105263157894735,0.358,0.19999999999999996,0.5714285714285714,0.9473684210526315,0.9655172413793103,0.5555555555555556,0.3643754619364376,0.415,Medium,1
0.8,0.47368421052631576,0.30599999999999994,0.07200000000000006,1.0,0.894736842105263,0.9310344827586207,0.6666666666666666,0.4966740576496675,0.995,Medium,1
0.06666666666666665,0.5789473684210527,0.678,0.8980000000000001,0.0,0.05263157894736842,0.3793103448275862,0.1111111111111111,0.5299334811529934,0.355,Low,0
0.4666666666666668,0.2631578947368421,0.4970000000000001,0.6500000000000001,0.2857142857142857,0.2631578947368421,0.9310344827586207,0.4444444444444444,0.5898004434589801,0.76,Medium,1
0.6666666666666667,0.5789473684210527,0.10699999999999998,0.278,0.42857142857142855,0.3684210526315789,0.8275862068965517,0.3333333333333333,0.3082039911308205,0.545,Low,0
0.3333333333333335,0.47368421052631576,0.46799999999999997,0.53,0.42857142857142855,0.0,0.4482758620689655,0.5555555555555556,0.44271988174427207,0.43,Low,0
0.26666666666666683,0.47368421052631576,0.062,0.6560000000000001,0.2857142857142857,0.21052631578947367,0.0,0.4444444444444444,0.15299334811529935,0.79,Low,0
0.7333333333333332,0.7368421052631579,0.276,0.3340000000000001,1.0,0.47368421052631576,0.896551724137931,0.4444444444444444,0.33407243163340733,0.42,Medium,1
0.9333333333333333,0.894736842105263,0.20300000000000007,0.9280000000000002,0.2857142857142857,0.631578947368421,0.896551724137931,0.6666666666666666,0.18847006651884707,0.685,Medium,1
0.06666666666666665,0.15789473684210525,0.9630000000000002,0.508,1.0,0.05263157894736842,0.5172413793103449,1.0,0.7080561714708056,0.755,Medium,1
